"id" "activity" "tBodyAcc.mean...X_mean" "tBodyAcc.correlation...X.Z_mean" "tBodyAcc.correlation...Y.Z_mean" "tGravityAcc.mean...X_mean" "tGravityAcc.correlation...X.Z_mean" "tGravityAcc.correlation...Y.Z_mean" "tBodyAccJerk.mean...X_mean" "tBodyAccJerk.correlation...X.Z_mean" "tBodyAccJerk.correlation...Y.Z_mean" "tBodyGyro.mean...X_mean" "tBodyGyro.correlation...X.Z_mean" "tBodyGyro.correlation...Y.Z_mean" "tBodyGyroJerk.mean...X_mean" "tBodyGyroJerk.correlation...X.Z_mean" "tBodyAccMag.arCoeff..3_mean" "tGravityAccMag.arCoeff..3_mean" "tBodyAccJerkMag.arCoeff..3_mean" "tBodyGyroMag.arCoeff..3_mean" "tBodyGyroJerkMag.arCoeff..3_mean" "tBodyGyroJerkMag.arCoeff..4_mean" "fBodyAcc.mean...X_mean" "fBodyAcc.bandsEnergy...1.24.2_mean" "fBodyAcc.bandsEnergy...25.48.2_mean" "fBodyAccJerk.mean...X_mean" "fBodyAccJerk.bandsEnergy...1.24.2_mean" "fBodyAccJerk.bandsEnergy...25.48.2_mean" "fBodyGyro.mean...X_mean" "fBodyGyro.bandsEnergy...1.24.2_mean" "fBodyAccMag.skewness.._mean" "fBodyBodyAccJerkMag.skewness.._mean" "fBodyBodyGyroMag.skewness.._mean"
5 6 0.278334325576923 0.0664950957307692 -0.072762798925 -0.483470597692308 0.0456665299807692 -0.165520042884615 0.0848164824230769 0.119374220365385 -0.0699166935942308 -0.0218935013501923 -0.192656359384615 -0.125226138282692 -0.102114125 0.0832932544961539 0.210111169 0.210111169 -0.0442160629807692 0.340130940576923 0.154245411673077 0.0646359207115385 -0.968741678461538 -0.998429909038462 -0.999567811923077 -0.982689657115385 -0.999578456538462 -0.999607090961538 -0.975797491730769 -0.997926274615385 -0.413551042153846 -0.391210553192308 -0.102755293230769
6 1 0.283658868070175 -0.326302523157895 0.366354059473684 0.958067455087719 -0.0265285940526316 0.0169139699122807 0.0699585876912281 -0.241157472566667 0.322072496964912 -0.025509618645614 -0.0745771988631579 -0.0431788198070175 -0.0878891090105263 -0.0603934197719298 -0.0515653864912281 -0.0515653864912281 0.122057489987719 0.0849590885964912 -0.190365197042807 0.0283522050491228 -0.187934323140351 -0.877231828947368 -0.918992881754386 -0.150942917824561 -0.858828975263158 -0.917416949473684 -0.239650710533333 -0.82314740245614 -0.427731556491228 -0.190841074017544 -0.577739347631579
6 2 0.268229355098039 -0.221942319176471 0.0569526175372549 0.913632241568627 0.43858686054902 0.404808185901961 0.07210675 -0.3245974444 0.0991435570498039 -0.0767406825588235 -0.330831222882353 0.026210131272549 -0.0652024492378431 -0.321149767070588 -0.158851728437255 -0.158851728437255 -0.00184518718235294 0.0654988419392157 -0.0862272070978431 -0.237729350394902 -0.131075372803922 -0.777194590784314 -0.959950155294118 -0.244812769960784 -0.802039379215686 -0.961066584117647 -0.115065008156863 -0.67054250254902 -0.342725667039216 -0.0246468187254902 -0.524011083137255
6 3 0.277045258145833 -0.248693688304167 0.1291085697825 0.928531455208333 0.168314926360417 0.319951213979167 0.103681343708333 -0.303740239604167 0.27394015644375 -0.0960837437708333 -0.126367251402083 -0.147514961742083 -0.0256452232354167 -0.0570346784041667 -0.0563339759979167 -0.0563339759979167 -0.140547613402083 0.18951457848125 -0.1953484269375 0.000539541475000002 0.328308506041667 -0.764252390833333 -0.801773006458333 0.136554991314583 -0.661175989375 -0.7884672015 0.0633716052854167 -0.611251706458333 -0.24239664145 -0.215333945979167 -0.515761846479167
6 4 0.276778487454545 -0.245166592236364 0.0182810618163636 0.933692934909091 -0.1163050356 0.157669551745455 0.0754721635223636 -0.100554176854545 0.009867125596 -0.0372442282830909 0.0187606180727273 -0.154877709090909 -0.0936693524363636 0.0479702585218182 0.09214117216 0.09214117216 -0.185254032763636 0.1705347791 -0.270452088515636 -0.0109968009774545 -0.975351454727273 -0.994118029454545 -0.998722202727273 -0.971037479818182 -0.996761236545455 -0.998848214727273 -0.939671400545455 -0.995614614363636 -0.378461415227273 -0.377312088563636 -0.358413216745455
6 5 0.280346248596491 -0.172404703877193 0.226600479315789 0.945139003859649 0.116858898982456 0.384742870947368 0.0730699604561404 -0.0841830829122807 0.057944158468421 -0.028251913022807 -0.0647462430785965 -0.344014210333333 -0.103292534210526 -0.0322628253298246 0.0831344212964912 0.0831344212964912 -0.0928018444561404 0.0923409807982456 -0.124832820596491 -0.0523509743192982 -0.977100287368421 -0.993640179473684 -0.998950435438597 -0.97348053877193 -0.997936713508772 -0.999095783508772 -0.931612384385965 -0.997787773508772 -0.270132133621053 -0.382596155263158 -0.365157260385965
6 6 0.248656520140351 -0.262282681940351 -0.129551622545614 -0.47670987877193 -0.215781423263158 -0.185444729473684 0.0963481955263158 -0.0375073017142105 0.0150510981578947 -0.0079605026754386 0.247473111803509 -0.393963659666667 -0.111267284631579 0.120538417992982 0.120996990084211 0.120996990084211 -0.140172570754386 0.206933160491228 -0.223555769715789 0.061335456454386 -0.939114254210526 -0.990092911578947 -0.997965739824561 -0.967072436842105 -0.996766259473684 -0.998064996140351 -0.935439769649123 -0.995700309298246 -0.213405189245614 -0.365542869087719 -0.381677010526316
7 1 0.275592961754386 -0.194985284831579 0.60206422877193 0.932566472280702 0.187488615824561 0.424212271754386 0.0901462649192983 -0.30643702354386 0.546614814736842 0.00228835208526316 0.232027580782456 0.0406327858210526 -0.123654199751333 0.453893497017544 0.0243899634098246 0.0243899634098246 -0.133829387440351 0.154204348998246 -0.135685404491228 0.47971797322807 -0.343048405789474 -0.325855283807018 -0.83000385245614 -0.383715797719298 -0.414279812105263 -0.826544750175439 -0.318395104666667 -0.822532906491228 -0.31497558454386 0.114019696645614 -0.275164719473684
7 2 0.248706923078431 -0.26949377045098 0.354356694254902 0.81874656 0.570946646980392 0.0579248396980392 0.0724649938509804 -0.0186791399372549 0.341022132745098 -0.138778108029412 0.166700817490196 0.12307180476902 -0.0856640866647059 0.142772534430392 -0.0636661955313726 -0.0636661955313726 -0.288800213019608 0.220899970754902 -0.0323605947137255 -0.0318879620588235 -0.336199426470588 -0.619549233137255 -0.96686386254902 -0.454647881960784 -0.856626600784314 -0.973528701960784 -0.383889342745098 -0.776641143529412 -0.260040341627451 -0.14471724507451 -0.156073455817059
7 3 0.28030708 -0.644684261702128 0.436971173617021 0.930623632765957 -0.095465897187234 0.356845218595745 0.0968926184638298 -0.417946623512766 0.474111241702128 -0.105409612961702 -0.0236231404670213 -0.164028056302128 -0.0597273512680851 0.244751320274468 -0.119512464546809 -0.119512464546809 -0.136476753253192 0.156322120425532 -0.208861696382979 0.25191824887234 0.0443428315319149 -0.535845918489362 -0.885853181914894 -0.0305226686191489 -0.651500392340426 -0.89117283 -0.33930147 -0.822795018297872 -0.422021408085106 0.150242764889362 -0.374803394446808
7 4 0.284674637291667 -0.353811252354167 0.421619251533333 0.969147824375 -0.423067255083333 0.560435505291667 0.0668519793125 -0.04675229974375 0.174103719604167 -0.04963797197125 0.310220593247042 -0.431950277875 -0.0938155625083333 0.109241868104167 0.0713443923125 0.0713443923125 -0.0362168975416667 0.00963960683333333 -0.03687649950625 -0.0283129737291667 -0.972697126875 -0.960380394791667 -0.997220322083333 -0.982037243958333 -0.998458677708333 -0.999373170625 -0.9436317575 -0.993364538333333 -0.2718625994375 -0.453592195541667 -0.0414504945
7 5 0.282723539433962 -0.0477272836226415 0.358261616876038 0.958728687924528 0.353135090150943 0.399430992396226 0.0751915112830189 -0.129747996113208 0.158385028286792 -0.0291582212545283 -0.129050628013208 -0.449695112969811 -0.0901539662169811 -0.0709614939056604 0.132890599622642 0.132890599622642 -0.0610880063037736 0.00624924054716981 -0.00056729198490566 -0.200438392443396 -0.976681834339623 -0.991306247924528 -0.998988836603774 -0.976323086226415 -0.998439285660377 -0.999343387735849 -0.938121637735849 -0.995707961886792 -0.167442245641509 -0.430164147754717 -0.263093791388679
7 6 0.250176694038462 -0.513112846307692 -0.484447445788462 -0.502814250576923 -0.680264725486538 -0.845483258807692 0.0968904018076923 0.0218061691442308 0.028782266425 -0.00282641913096154 0.441502521442308 -0.460553300884615 -0.105944243484615 0.166404160734615 0.0347933925307692 0.0347933925307692 -0.0904471951538462 0.0337226517057692 -0.029286918475 -0.0157332035769231 -0.953424245576923 -0.994043605961539 -0.999083019807692 -0.980393046923077 -0.997521836538461 -0.999253181346154 -0.953684547692308 -0.996946218846154 0.0541988452576923 -0.4419143118425 0.0578941755192308
8 1 0.27468631 -0.194711654295833 0.168123973770833 0.913586347916667 -0.120799527145833 -0.15543173314375 0.0703393490833333 0.146338962020833 0.367506569208333 0.0235088228254167 -0.3473464451 0.258689555625 -0.135886431360417 -0.0411924152854167 -0.0167595107770833 -0.0167595107770833 -0.0595488944895833 -0.020593206975 -0.0612798239375 -0.255383628104167 -0.247389011875 -0.605638710833333 -0.878661203541667 -0.311198711041667 -0.669684554791667 -0.889397910625 -0.102063053808333 -0.545549133125 -0.524135959791667 -0.39337843475 -0.1877723786375
8 2 0.258880152048781 -0.185983872390244 0.0607712872804878 0.860368718780488 0.312797472365854 0.0361241692439024 0.0813816809395122 0.0894616410536585 0.333008865609756 0.19270447595122 -0.351912818804878 0.337222485170732 -0.15544567414878 -0.072917508804878 0.0221200404878049 0.0221200404878049 -0.163605263890244 -0.0996045657195122 -0.11821011395122 -0.139604081414634 -0.166411065387805 -0.358110416097561 -0.905434094390244 -0.200277249165854 -0.756775624390244 -0.912262253658537 -0.240260761682927 -0.055435175 -0.519284040536585 -0.593701504390244 -0.294064107463415
8 3 0.283484089210526 -0.305593056121053 0.139198542178947 0.914023498421053 0.0204442385263158 -0.103306969952632 0.118938088342105 -0.415856227368421 -0.0104686364763158 -0.121189625973684 -0.136882530442105 -0.109945660142105 -0.0349283489710526 -0.103863205013158 0.0409143773289474 0.0409143773289474 -0.201254608613158 0.236160878947368 -0.233652304623684 0.0264807258868421 0.136590199860526 -0.385717265407895 -0.643506805526316 0.214841402815789 -0.314356469281579 -0.669188829210526 -0.130740445236842 -0.631455823421053 -0.610261661842105 -0.246028190815789 -0.513430051289474
